year,university_id,university_name,offer_count,degree_level,source_name,source_kind,source_snapshot,source_url,filters_json,notes,mainland_school_id,applicant_count,enrolled_count
2026,rutgers-university-newark,"Rutgers, the State University of New Jersey-Newark",378,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":113,""sourceSchoolId"":1769,""title"":""罗格斯大学纽瓦克分校"",""titleEn"":""Rutgers, the State University of New Jersey-Newark"",""allStu"":378,""cnStu"":378,""outStu"":0}]}",allStu=378; cnStu=378; outStu=0,,,
2026,university-of-pittsburgh,University of Pittsburgh,332,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":109,""sourceSchoolId"":1644,""title"":""匹兹堡大学"",""titleEn"":""University of Pittsburgh"",""allStu"":332,""cnStu"":332,""outStu"":0}]}",allStu=332; cnStu=332; outStu=0,,,
2026,university-of-connecticut,University of Connecticut,331,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":108,""sourceSchoolId"":1701,""title"":""康涅狄格大学"",""titleEn"":""University of Connecticut"",""allStu"":331,""cnStu"":331,""outStu"":0}]}",allStu=331; cnStu=331; outStu=0,,,
2026,the-university-of-western-australia,University of Western Australia,328,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":582,""sourceSchoolId"":12077,""title"":""西澳大学"",""titleEn"":""University of Western Australia"",""allStu"":328,""cnStu"":328,""outStu"":0}]}",allStu=328; cnStu=328; outStu=0,,,
2026,university-of-cambridge,Cambridge University,327,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":42,""sourceSchoolId"":1732,""title"":""剑桥大学"",""titleEn"":""Cambridge University"",""allStu"":327,""cnStu"":327,""outStu"":0}]}",allStu=327; cnStu=327; outStu=0,,,
2026,rutgers-university-camden,Rutgers University-Camden,300,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":133,""sourceSchoolId"":2974,""title"":""罗格斯大学卡姆登分校"",""titleEn"":""Rutgers University-Camden"",""allStu"":300,""cnStu"":300,""outStu"":0}]}",allStu=300; cnStu=300; outStu=0,,,
2026,university-of-michigan-ann-arbor,"University of Michigan, Ann Arbor",284,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":21,""sourceSchoolId"":1601,""title"":""密歇根大学安娜堡分校"",""titleEn"":""University of Michigan, Ann Arbor"",""allStu"":284,""cnStu"":284,""outStu"":0}]}",allStu=284; cnStu=284; outStu=0,,,
2026,university-of-massachusetts-amherst,"University of Massachusetts, Amherst",268,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":104,""sourceSchoolId"":1645,""title"":""马塞诸塞大学安姆斯特分校"",""titleEn"":""University of Massachusetts, Amherst"",""allStu"":268,""cnStu"":268,""outStu"":0}]}",allStu=268; cnStu=268; outStu=0,,,
2026,carnegie-mellon-university,Carnegie Mellon University,245,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":20,""sourceSchoolId"":1621,""title"":""卡内基梅隆大学"",""titleEn"":""Carnegie Mellon University"",""allStu"":245,""cnStu"":245,""outStu"":0}]}",allStu=245; cnStu=245; outStu=0,,,
2026,washington-university-in-st-louis,Washington University in St.Louis,240,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":23,""sourceSchoolId"":1593,""title"":""圣路易斯华盛顿大学"",""titleEn"":""Washington University in St.Louis"",""allStu"":240,""cnStu"":240,""outStu"":0}]}",allStu=240; cnStu=240; outStu=0,,,
2026,university-of-oxford,University of Oxford,226,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":41,""sourceSchoolId"":1731,""title"":""牛津大学"",""titleEn"":""University of Oxford"",""allStu"":226,""cnStu"":226,""outStu"":0}]}",allStu=226; cnStu=226; outStu=0,,,
2026,emory-university,Emory University,224,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":24,""sourceSchoolId"":1595,""title"":""埃默里大学"",""titleEn"":""Emory University"",""allStu"":224,""cnStu"":224,""outStu"":0}]}",allStu=224; cnStu=224; outStu=0,,,
2026,university-at-buffalo,University at Buffalo SUNY,219,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":115,""sourceSchoolId"":1706,""title"":""纽约州立大学布法罗分校"",""titleEn"":""University at Buffalo SUNY"",""allStu"":219,""cnStu"":219,""outStu"":0}]}",allStu=219; cnStu=219; outStu=0,,,
2026,queen-s-university,Queen's University,218,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":489,""sourceSchoolId"":10698,""title"":""女王大学"",""titleEn"":""Queen's University"",""allStu"":189,""cnStu"":189,""outStu"":0},{""rank"":522,""sourceSchoolId"":11458,""title"":""加拿大皇后大学"",""titleEn"":""Queen’s University"",""allStu"":29,""cnStu"":29,""outStu"":0}]}",2 条翠鹿记录汇总；allStu 合计=218,,,
2026,university-of-ottawa,University of Ottawa,212,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":477,""sourceSchoolId"":10245,""title"":""渥太华大学\t"",""titleEn"":""University of Ottawa"",""allStu"":212,""cnStu"":212,""outStu"":0}]}",allStu=212; cnStu=212; outStu=0,,,
2026,university-of-florida,University of Florida,211,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":30,""sourceSchoolId"":1700,""title"":""佛罗里达大学"",""titleEn"":""University of Florida"",""allStu"":211,""cnStu"":211,""outStu"":0}]}",allStu=211; cnStu=211; outStu=0,,,
2026,macalester-college,Macalester College,194,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":82,""sourceSchoolId"":1668,""title"":""玛卡莱斯特学院"",""titleEn"":""Macalester College"",""allStu"":194,""cnStu"":194,""outStu"":0}]}",allStu=194; cnStu=194; outStu=0,,,
2026,lingnan-university,Lingnan University,191,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":159,""sourceSchoolId"":11561,""title"":""香港岭南大学"",""titleEn"":""Lingnan University"",""allStu"":191,""cnStu"":191,""outStu"":0}]}",allStu=191; cnStu=191; outStu=0,,,
2026,university-of-virginia,University of Virginia,187,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":27,""sourceSchoolId"":1599,""title"":""弗吉尼亚大学"",""titleEn"":""University of Virginia"",""allStu"":187,""cnStu"":187,""outStu"":0}]}",allStu=187; cnStu=187; outStu=0,,,
2026,georgia-institute-of-technology-main-campus,Georgia Institute of Technology,156,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":46,""sourceSchoolId"":1607,""title"":""佐治亚理工学院"",""titleEn"":""Georgia Institute of Technology"",""allStu"":156,""cnStu"":156,""outStu"":0}]}",allStu=156; cnStu=156; outStu=0,,,
2026,franklin-and-marshall-college,Franklin and Marshall College,155,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":137,""sourceSchoolId"":1650,""title"":""富兰克林马歇尔学院"",""titleEn"":""Franklin and Marshall College"",""allStu"":155,""cnStu"":155,""outStu"":0}]}",allStu=155; cnStu=155; outStu=0,,,
2026,brandeis-university,Brandeis University,153,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":106,""sourceSchoolId"":1628,""title"":""布兰迪斯大学"",""titleEn"":""Brandeis University"",""allStu"":153,""cnStu"":153,""outStu"":0}]}",allStu=153; cnStu=153; outStu=0,,,
2026,syracuse-university,Syracuse University,151,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":114,""sourceSchoolId"":1676,""title"":""雪城大学"",""titleEn"":""Syracuse University"",""allStu"":151,""cnStu"":151,""outStu"":0}]}",allStu=151; cnStu=151; outStu=0,,,
2026,cornell-university,Cornell University,150,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":12,""sourceSchoolId"":1590,""title"":""康奈尔大学"",""titleEn"":""Cornell University"",""allStu"":150,""cnStu"":150,""outStu"":0}]}",allStu=150; cnStu=150; outStu=0,,,
2026,north-carolina-state-university-at-raleigh,North Carolina State University,142,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":102,""sourceSchoolId"":1646,""title"":""北卡罗莱纳州立大学"",""titleEn"":""North Carolina State University"",""allStu"":142,""cnStu"":142,""outStu"":0}]}",allStu=142; cnStu=142; outStu=0,,,
2026,purdue-university,"Purdue University, West Lafayette",139,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":64,""sourceSchoolId"":1684,""title"":""普渡大学"",""titleEn"":""Purdue University, West Lafayette"",""allStu"":139,""cnStu"":139,""outStu"":0}]}",allStu=139; cnStu=139; outStu=0,,,
2026,binghamton-university,SUNY Binghamton,137,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":110,""sourceSchoolId"":1992,""title"":""纽约州立大学宾汉姆顿分校"",""titleEn"":""SUNY Binghamton"",""allStu"":137,""cnStu"":137,""outStu"":0}]}",allStu=137; cnStu=137; outStu=0,,,
2026,mount-holyoke-college,Mount Holyoke College,133,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":83,""sourceSchoolId"":1630,""title"":""曼荷莲学院"",""titleEn"":""Mount Holyoke College"",""allStu"":133,""cnStu"":133,""outStu"":0}]}",allStu=133; cnStu=133; outStu=0,,,
2026,santa-clara-university,Santa Clara University,114,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":98,""sourceSchoolId"":1658,""title"":""圣塔克拉拉大学"",""titleEn"":""Santa Clara University"",""allStu"":114,""cnStu"":114,""outStu"":0}]}",allStu=114; cnStu=114; outStu=0,,,
2026,york-university,York University,113,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":649,""sourceSchoolId"":12601,""title"":""约克大学"",""titleEn"":""York University"",""allStu"":113,""cnStu"":113,""outStu"":0}]}",allStu=113; cnStu=113; outStu=0,,,
2026,wesleyan-university,Wesleyan University,109,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":74,""sourceSchoolId"":1642,""title"":""维思大学"",""titleEn"":""Wesleyan University"",""allStu"":109,""cnStu"":109,""outStu"":0}]}",allStu=109; cnStu=109; outStu=0,,,
2026,the-university-of-texas-at-austin,University of Texas at Austin,104,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":31,""sourceSchoolId"":1723,""title"":""德克萨斯大学奥斯汀分校"",""titleEn"":""University of Texas at Austin"",""allStu"":104,""cnStu"":104,""outStu"":0}]}",allStu=104; cnStu=104; outStu=0,,,
2026,case-western-reserve-university,Case Western Reserve University,99,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":88,""sourceSchoolId"":1610,""title"":""凯斯西储大学"",""titleEn"":""Case Western Reserve University"",""allStu"":99,""cnStu"":99,""outStu"":0}]}",allStu=99; cnStu=99; outStu=0,,,
2026,grinnell-college,Grinnell College,97,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":69,""sourceSchoolId"":1627,""title"":""格林内尔学院"",""titleEn"":""Grinnell College"",""allStu"":97,""cnStu"":97,""outStu"":0}]}",allStu=97; cnStu=97; outStu=0,,,
2026,nanyang-technological-university,"Nanyang Technological University, Singapore (NTU)",97,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":164,""sourceSchoolId"":10777,""title"":""新加坡南洋理工大学"",""titleEn"":""Nanyang Technological University, Singapore (NTU)"",""allStu"":97,""cnStu"":97,""outStu"":0}]}",allStu=97; cnStu=97; outStu=0,,,
2026,rice-university,Rice University,89,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":17,""sourceSchoolId"":1592,""title"":""莱斯大学"",""titleEn"":""Rice University"",""allStu"":89,""cnStu"":89,""outStu"":0}]}",allStu=89; cnStu=89; outStu=0,,,
2026,indiana-university-bloomington,Indiana University Bloomington,87,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":111,""sourceSchoolId"":1647,""title"":""印第安纳大学伯明顿分校"",""titleEn"":""Indiana University Bloomington"",""allStu"":87,""cnStu"":87,""outStu"":0}]}",allStu=87; cnStu=87; outStu=0,,,
2026,hong-kong-baptist-university,Hong Kong Baptist University,85,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":158,""sourceSchoolId"":11991,""title"":""香港浸会大学"",""titleEn"":""Hong Kong Baptist University"",""allStu"":85,""cnStu"":85,""outStu"":0}]}",allStu=85; cnStu=85; outStu=0,,,
2026,carleton-college,Carleton College,84,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":39,""sourceSchoolId"":1715,""title"":""卡尔顿学院"",""titleEn"":""Carleton College"",""allStu"":84,""cnStu"":84,""outStu"":0}]}",allStu=84; cnStu=84; outStu=0,,,
2026,middlebury-college,Middlebury College,84,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":71,""sourceSchoolId"":1632,""title"":""明德学院"",""titleEn"":""Middlebury College"",""allStu"":84,""cnStu"":84,""outStu"":0}]}",allStu=84; cnStu=84; outStu=0,,,
2026,rochester-institute-of-technology,Rochester Institute of Technology,84,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":127,""sourceSchoolId"":1807,""title"":""罗彻斯特理工学院"",""titleEn"":""Rochester Institute of Technology"",""allStu"":84,""cnStu"":84,""outStu"":0}]}",allStu=84; cnStu=84; outStu=0,,,
2026,boston-college,Boston College,83,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":52,""sourceSchoolId"":1604,""title"":""波士顿学院"",""titleEn"":""Boston College"",""allStu"":83,""cnStu"":83,""outStu"":0}]}",allStu=83; cnStu=83; outStu=0,,,
2026,northwestern-university,Northwestern University,83,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":9,""sourceSchoolId"":1620,""title"":""西北大学"",""titleEn"":""Northwestern University"",""allStu"":83,""cnStu"":83,""outStu"":0}]}",allStu=83; cnStu=83; outStu=0,,,
2026,vassar-college,Vassar College,83,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":73,""sourceSchoolId"":1641,""title"":""瓦萨学院"",""titleEn"":""Vassar College"",""allStu"":83,""cnStu"":83,""outStu"":0}]}",allStu=83; cnStu=83; outStu=0,,,
2026,george-washington-university,The George Washington University,81,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":96,""sourceSchoolId"":1656,""title"":""乔治·华盛顿大学"",""titleEn"":""The George Washington University"",""allStu"":81,""cnStu"":81,""outStu"":0}]}",allStu=81; cnStu=81; outStu=0,,,
2026,johns-hopkins-university,Johns Hopkins University,78,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":8,""sourceSchoolId"":1625,""title"":""约翰霍普金斯大学"",""titleEn"":""Johns Hopkins University"",""allStu"":78,""cnStu"":78,""outStu"":0}]}",allStu=78; cnStu=78; outStu=0,,,
2026,colgate-university,Colgate University,77,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":76,""sourceSchoolId"":1678,""title"":""科尔盖特大学"",""titleEn"":""Colgate University"",""allStu"":77,""cnStu"":77,""outStu"":0}]}",allStu=77; cnStu=77; outStu=0,,,
2026,university-of-chicago,University of Chicago,77,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":6,""sourceSchoolId"":1581,""title"":""芝加哥大学"",""titleEn"":""University of Chicago"",""allStu"":77,""cnStu"":77,""outStu"":0}]}",allStu=77; cnStu=77; outStu=0,,,
2026,vanderbilt-university,Vanderbilt University,74,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":19,""sourceSchoolId"":1591,""title"":""范德堡大学"",""titleEn"":""Vanderbilt University"",""allStu"":74,""cnStu"":74,""outStu"":0}]}",allStu=74; cnStu=74; outStu=0,,,
2026,simon-fraser-university,Simon Fraser University,73,undergraduate,翠鹿升学榜,api,offer_rank_pages_1_51.json,https://meiben666.com/mb/api/v2/offerRank/getOSchoolRank,"{""degree"":""本科"",""eduLevel"":""192"",""ranking"":""中国学生榜"",""areaRankId"":""0"",""sortBy"":""0"",""kw"":"""",""sourceRecords"":[{""rank"":469,""sourceSchoolId"":3413,""title"":""西蒙菲莎大学"",""titleEn"":""Simon Fraser University"",""allStu"":4,""cnStu"":4,""outStu"":0},{""rank"":504,""sourceSchoolId"":10887,""title"":""西蒙菲莎大学"",""titleEn"":""Simon\t Fraser University"",""allStu"":69,""cnStu"":69,""outStu"":0}]}",2 条翠鹿记录汇总；allStu 合计=73,,,
